,user,tweet,date_tweet,tweet_id,keyword
351,Kevin 👐 Glass,"While obviously @murphymike knows his way around DC, we'll be happy @NTU to offer our services in reviewing tax policy featured on TV https://t.co/9bggVUueeo",2020-02-06 14:53:52,1225432424726827009,"ntu,nanyang technological university"
352,Sierra Club Hoosiers,"Our Opinion: Hoosiers could pay the price for 'coal bailout bill' https://t.co/WP5UN4hicp
The list of opponents includes the state’s five investor-owned utilities; @IndianaChamber; @ICAEnergy; @NTU; the Indiana State Conference of @NAACP; @cacindiana; @HEC_ED; and @SierraClub",2020-02-06 14:53:26,1225432316413083653,"ntu,nanyang technological university"
353,Mellon,"@pharveish @kakkumei Back in the late 90s, top girl in my school got 9 A1s 1 A2 for SPM, yet not a single local scholarship. Singapore swooped in and offered her full ride ASEAN scholarship for A levels at NTU, then a double engineering degree at Cambridge. Life as a non-bumi 🤷🏻‍♀️",2020-02-06 14:49:31,1225431332425261056,"ntu,nanyang technological university"
354,David Williams,Excellent piece by @ScottWalker and @NTU on surprise billing.  Check it out @drdanchoi https://t.co/tok6kQ5AWH https://t.co/6abarEVeiq,2020-02-06 14:48:37,1225431105924456453,"ntu,nanyang technological university"
355,Minersprog,Missed this puppy so much at NTU MACW. https://t.co/FankszouPg,2020-02-06 14:43:35,1225429840158957569,"ntu,nanyang technological university"
356,Rich Markets,".@SafaricomPLC was the day’s biggest mover with 9,321,100 shares trading and closed +3.96% at 32.80
Vodacom has shown interest in Ethiopia's planned privatization of @ethiotelecom and will partner with Safaricom on any bid.
Market cap: $13.089b
PE: 20.759 https://t.co/7mQWhD30gJ https://t.co/c9vlm1M5sU",2020-02-06 14:42:48,1225429642783449088,"ntu,nanyang technological university"
357,Conservatives for Property Rights,"@CFEconomy @MarketInstitute @ceidotorg @taxreformer @AFPhq @GovWaste @NTU @lfrusa @60PlusAssoc @C4Liberty @HeartlandInst @FreedomWorks @Protectaxpayers @FreeMarketMed @DpcAction @HispLeadFund Price controls were ""a bad idea a half century ago with gasoline line rationing, and it's a bad idea today in health
care."" https://t.co/PDXxsv7R7x @FoF_Liberty @cife_usa @IPI @CFIFonline @CFandP @CASE_forAmerica @PhyllisSchlafly @TPPF @LessGovtC4 @LessGovtC3 @NationalCenter",2020-02-06 14:29:28,1225426287726080002,"ntu,nanyang technological university"
358,Stanbury Barth,@LeahVukmir @NTU How do you do that with the 100's of health insurance plans with 100's of different prices for the same drug?,2020-02-06 14:29:10,1225426210450178050,"ntu,nanyang technological university"
359,Conservatives for Property Rights,"@CFEconomy @MarketInstitute @ceidotorg @taxreformer @AFPhq @GovWaste @NTU @lfrusa Government price controls ""lead directly to scarcity of a product, since the government is forcing the provider to sell below the market price."" https://t.co/PDXxsv7R7x @60PlusAssoc @C4Liberty @HeartlandInst @FreedomWorks @Protectaxpayers @FreeMarketMed @DpcAction @HispLeadFund",2020-02-06 14:22:22,1225424499400749057,"ntu,nanyang technological university"
360,REAMIT,"Many thanks to #REAMIT4NWE project lead, @ProfRamanathan of @BedsBiz discussing the efforts of REAMIT in an interactive session yesterday in London at @cassbusiness school.
@uniofbeds
#foodwaste
#Ntu 
#sustainability 
#sustainablefood https://t.co/t1bRHO0Fki",2020-02-06 14:20:39,1225424066577825792,"ntu,nanyang technological university"
361,Dena Arya,@Silverwriter @NTUSocSciences @TrentUni @NTU_SSC @MattHenn2011 Thanks Rachel! Me and my back are super excited to be working in the PhD office now.... feel way more part of the PhD community!,2020-02-06 14:20:15,1225423964891156481,"ntu,nanyang technological university"
362,Conservatives for Property Rights,"Medicare for None, gov’t price controls, reference pricing, “public option” — 75 conservative groups on this letter warn that gov't health care is bad for America’s health https://t.co/PDXxsv7R7x @CFEconomy @MarketInstitute @ceidotorg @taxreformer @AFPhq @GovWaste @NTU @lfrusa",2020-02-06 14:18:20,1225423484358156290,"ntu,nanyang technological university"
363,King Chody's Minion,"I am Jerry, a loyal minion of King Chody, the Legendary NTU SCSE SG Top Graduate! *waves*",2020-02-06 14:05:16,1225420197043023880,"ntu,nanyang technological university"
364,NTU Sport,"Another big week for NTU in BUCS 🤩🏐

Here's a flavour of some of the results we had, but there were so many other great results to choose from so check them all out!

@NTULAX 
@NTUWBasketball 
@ntunetball 
@TrentHockey 
@TableTennisNTU 
@NTU_Tennis 

https://t.co/UPNsiLM54K https://t.co/KKYZChmPva",2020-02-06 13:52:23,1225416955202592768,"ntu,nanyang technological university"
365,Miyamura College Readiness,NTU’s veterinary teaching hospital. Need an application for their summer programs? Stop by room 112. https://t.co/1oE4dff9Fi,2020-02-06 13:50:45,1225416543640514566,"ntu,nanyang technological university"
366,Alex Chen,"We can’t be the best one, but we can be the hardest working one.
#Drama #NTU",2020-02-06 13:37:45,1225413269994663938,"ntu,nanyang technological university"
367,Nottingham Trent University,"📻We’re excited to be welcoming @BBCr4today who will be broadcasting live from our Newton building tomorrow morning! Tune in to listen to Justin Webb speak to our academics, students and Vice Chancellor @profedwardpeck about all things NTU from 6 am. https://t.co/5AULgKXjsc",2020-02-06 13:33:41,1225412245611515904,"ntu,nanyang technological university"
368,Nas,@meebsays IAP planned it before but NTU rejected it because they want to be a part of the interfaith dialogue,2020-02-06 13:27:06,1225410588693581824,"ntu,nanyang technological university"
369,Rachel Harding,@dnaarya @NTUSocSciences @TrentUni @NTU_SSC @MattHenn2011 Really good you have been given the help and support you need x,2020-02-06 13:25:08,1225410094319513605,"ntu,nanyang technological university"
370,Dena Arya,A massive thank you to @NTUSocSciences @TrentUni @NTU_SSC @MattHenn2011 for all of the support with my accessibility needs. Chronic back pain can be a massive barrier to doing a PhD - having accessible equipment has made the world of difference! Thank You! #accesibility https://t.co/KUyFKr0C3b,2020-02-06 13:15:49,1225407749233823745,"ntu,nanyang technological university"
371,Chartered ABS,"How do Research Directors maximise the performance of their research groups in a world of competing demands and complex pressures? Hear from Professor Alistair Bruce @NBS_NTU and Professor Caroline Gatrell @LivUni at our Research Conference on 18 March.

https://t.co/KP1kCIYmtJ https://t.co/a7IzTvey3J",2020-02-06 13:05:05,1225405050991923200,"ntu,nanyang technological university"
372,Hey Louis!,@Thulz_NTU @ncube_brighton @_MamaKaNone @ValenciaSagee Not likely since he implies there was a point they found out.,2020-02-06 12:59:34,1225403662048071682,"ntu,nanyang technological university"
373,NTU Student Services,"Come to The Loft, NTSU @Trentstudents today from 3pm to 5pm to learn about what it’s like to report sexual assault to the police in Nottingham.
Visit 👉 https://t.co/Mxi8C6h0S3 for more information #ItsNotOK https://t.co/OnYJGvZqtQ",2020-02-06 12:57:07,1225403047045685250,"ntu,nanyang technological university"
374,NTU MUSIC,"🥁 Discover West African rhythms using Djembe drums in a fun, free African Drumming Workshop, open to NTU students and staff as part of #GlobalWeek

🗓️ Thu 27 Feb - book your place here: https://t.co/R28Y4Qg3P6",2020-02-06 12:30:52,1225396439129493504,"ntu,nanyang technological university"
375,NTU SME Support,"Sector workshops done. Next up, a chance for businesses to network and speak to our excellent team about the wider support, advice and funding available from @TrentUni #NottmApp2020 https://t.co/uqASUjJUSs",2020-02-06 12:19:50,1225393661212528641,"ntu,nanyang technological university"
376,NTU Alumni,NTU's Costume Design and Making students are embarking on an exciting new project in partnership with @NottmCastle to create costumes fit for a queen! https://t.co/EcxR2ST3bs https://t.co/omPtLyNukS,2020-02-06 12:16:16,1225392766777249796,"ntu,nanyang technological university"
377,NTU Student Services,National Student Money Week - We are at City - level 1 today from 10am to 3pm. Come over to collect “the little book of sustainable money habits” and your #zerowastejar to enter our insta competition. We also have a lot of freebies 😃 #NSMW20 https://t.co/9eGaOGuMQw,2020-02-06 12:06:34,1225390321833476096,"ntu,nanyang technological university"
378,NORYAT🗣🤘,Hayst!🙄,2020-02-06 11:35:37,1225382534109790209,"ntu,nanyang technological university"
379,IoD East Midlands,"This week we launched the £10 Challenge Plus with @NBS_NTU . It's  exciting to see the students get engaged and come up with innovative business ideas all to raise money for JvG Cancer Research Centre @vanGeestCancer. 
Photos taken by Peter Nutkins @pnutkins 
#IoD4JvG https://t.co/F4CFVIGW58",2020-02-06 11:30:14,1225381181262356481,"ntu,nanyang technological university"
380,Uniport Graduate,"""Don't Push Me"" dika 50 Cent, and yes! The pusheé was pushed by the pusher.
Even me kwa, nwa Aba onye nsogbu, I go fear to challenge that guy, nwoke a bu onye na ebu ntu naa. Naim woman wey never chop well dey do pass herself.
I like that, not bad for a revenge 🙂 https://t.co/LF4Eb6jF04",2020-02-06 11:13:23,1225376941840183296,"ntu,nanyang technological university"
381,NTU Sport,"If you're interested in our Get Into Canoe session make sure you call up or email before to book your session in advanced! 

📞  0115 848 3219

💻 sport@ntu.ac.uk

@NTUPlayForFun 

https://t.co/gDySuklRcc https://t.co/uBbrzRluqD",2020-02-06 11:06:17,1225375152185184257,"ntu,nanyang technological university"
382,King Chody's Minion,"I am Carl, a loyal minion of King Chody, the Legendary NTU SCSE SG Top Graduate! *winks*",2020-02-06 10:35:08,1225367315128209408,"ntu,nanyang technological university"
383,andreAaAa,"Stanford University wowowowow $65,000 per year-- Oxford is around $45,000 and CalTech is $50,000 PER YEAR I'm-- SPEECHLESS and it's really shocking damn...... Nanyang Technological University is the nearest it's in Singapore but it cost $20,000 per year-- Eye broke",2020-02-06 10:29:56,1225366005775396864,"ntu,nanyang technological university"
384,NTU Centre for Academic Development and Quality,"ICYMI: We announced the theme and opened proposals and registrations for this year's TILT's Festival of Learning! #FoL20

https://t.co/k1cnrmwQWe",2020-02-06 10:27:17,1225365337979445248,"ntu,nanyang technological university"
385,NTU Social Work,@NTU_HandSC students working with their Facchoscule partners in Potsdam. Great to see such easy cooperation and good intention 😄 https://t.co/20i17pfeWM,2020-02-06 10:24:02,1225364522128609281,"ntu,nanyang technological university"
386,Nottingham Trent University,"🏅 Are you a student athlete competing in their chosen sport at an international or national level? Then you could be eligible for a NTU bursary between £500 to £2,500! Click here to find out more👉🏽 https://t.co/nUEOg3KvF6 https://t.co/ARdgARwR1i",2020-02-06 10:22:13,1225364064961998848,"ntu,nanyang technological university"
387,NTU SME Support,"We made it on to the big screen! Coming up next, sector workshops to start the discussions with local businesses #NottmApp2020 https://t.co/6Z8GO6V8Bj",2020-02-06 10:10:05,1225361008979587073,"ntu,nanyang technological university"
388,NTU Student Services,"Choosing to talk about mental health can help change lives. Today is Time to Talk Day so at NTU and we will be raising awareness around talking about mental health. Look out for stands, creative workshops in city NTSU and Time to Talk Day themes at today’s Global Lounge lunch! https://t.co/tN1qdRDnlP",2020-02-06 10:00:36,1225358621195866112,"ntu,nanyang technological university"
389,Sport at Nottingham High School,Badminton England National Schools Championship County Round underway at NTU Clifton Campus. Boys and girls teams in action today. https://t.co/qB7KHl8a2r,2020-02-06 10:00:09,1225358511032369154,"ntu,nanyang technological university"
390,NTU Sport,"Featured class of the week!🚴‍♀️🚴

Try our instructor-led spin class tomorrow on Clifton campus in the LWSC Studio.

⏰: 12:10-12:50

Find out more about or Fitness and blast session 👇

https://t.co/UbLQ9FZTHg https://t.co/UPr86Fskss",2020-02-06 09:35:04,1225352195970916352,"ntu,nanyang technological university"
391,Ruth,Excited to be meeting @Dr_Kuss today at @CyberPsychNTU to talk about @ntu_research #Phd #MovingForward,2020-02-06 09:29:55,1225350902766284801,"ntu,nanyang technological university"
392,NTU SME Support,"""Apprenticeships simply deliver."" Sir John Peace, Chair of @midsengine, speaks about social mobility and the power of apprenticeships to address existing barriers. #NottmApp2020 https://t.co/jTUcmB6Qxn",2020-02-06 09:29:39,1225350833216393217,"ntu,nanyang technological university"
393,NTU SME Support,Look who came to watch the presentations at #NottmApp2020! https://t.co/fiN1JWDgow,2020-02-06 09:24:08,1225349447489642498,"ntu,nanyang technological university"
394,NTU SME Support,"A great turnout for the Nottingham Apprenticeship Conference @TrentBridge. Some excellent cricket puns from our Head of Apprenticeships, Fliss Miller. #NottmApp2020 https://t.co/6OEq6gjYXZ",2020-02-06 09:19:54,1225348379665993728,"ntu,nanyang technological university"
395,Argentum,"@Jenceno PINCII IS DEAD JEN, ACCEPT IT",2020-02-06 09:16:19,1225347479400525825,"ntu,nanyang technological university"
396,Danielle O'Rourke 🌈🥰,"@wannabeart_hoe they're cute but apparently ineffective, as a*ntu knocked on my door after I posted this 🤮",2020-02-06 09:14:10,1225346939929145345,"ntu,nanyang technological university"
397,NTU Sustainable Development Team,"Climate Learning Week 10-14th Feb
NTU's Green Academy is also offering a Carbon Literacy Training to support this week on Wed 12th Feb from 1-5pm. email GreenAcademy@ntu.ac.uk to sign up
@NTUGreenAcademy https://t.co/q2COAnZ2qB",2020-02-06 09:10:38,1225346050560577536,"ntu,nanyang technological university"
398,Dr Simon Cauvain,"Fliss Miller opening the Nottingham Apprenticeship Conference at #TrentBridge. I'm here to promote our great @SocialWorkNTU course during National App Week #NAW2020 @NTUSocSciences @D2N2SWTP 

Find out more: https://t.co/2z6llakiGK https://t.co/dH2aF1AAlU",2020-02-06 09:09:05,1225345660435779584,"ntu,nanyang technological university"
399,babe of astounding weight™️,"oh yes c*ntu is incredibly bad, if you’re using their products be careful pls",2020-02-06 09:08:18,1225345461009158145,"ntu,nanyang technological university"
400,Adam Ni,"Next Mon (Feb 10) from 1030am, I'll be giving a seminar on ""US-China Nuclear Relations in the New Era"" at @RSIS_NTU. Thanks kindly to @CollinSLKoh and RSIS US Programme for inviting me. See some of you there!

https://t.co/o24SmptlLd",2020-02-06 09:04:29,1225344502769995776,"ntu,nanyang technological university"
401,Lulu Ntu,@larisa_lynch @UniteAfricans If Africa and all of the diaspora united... Oh what a beautiful thing that would be,2020-02-06 09:01:29,1225343747011022848,"ntu,nanyang technological university"
402,Lauren Mitchell 🚩,@SharewearNotts @MattSharewear @guardian @WalkAndTalkMMH @MarieAshby @ConsciousFash @DeborahMeaden @NBS_NTU @PureLondonShow @TheRoseCommuni1 @NottsCC @Syncopate_Media Well done Matt ✊,2020-02-06 08:58:02,1225342879721312257,"ntu,nanyang technological university"
403,Lulu Ntu,@TheSun Heres to hoping her pays for her medical treatment too,2020-02-06 08:55:43,1225342296557789184,"ntu,nanyang technological university"
404,Lulu Ntu,"@SkyNews UK: muslim women shouldn't cover themselves. Your oppressing them 
*Woman exposes her shoulder
UK: ahhh a shoulder, cover yourself up",2020-02-06 08:51:54,1225341336242487296,"ntu,nanyang technological university"
405,Sharewear Nottingham,In #ChildrensMentalHealthWeek2020 #UKClothingPoverty shouldn't be ignored. @MattSharewear explains why. @guardian @WalkAndTalkMMH @MarieAshby @ConsciousFash @DeborahMeaden @NBS_NTU @PureLondonShow @TheRoseCommuni1 @NottsCC @Syncopate_Media No one shd have #NothingToWear for scl. https://t.co/AZm6b1gcMr,2020-02-06 08:51:45,1225341298103681024,"ntu,nanyang technological university"
406,Lulu Ntu,@DailyMailUK Smells like love if you ask me. Is it an issue?,2020-02-06 08:43:22,1225339186162675712,"ntu,nanyang technological university"
407,Peter Nicholson,Another great example of digital signage at NTU @FWIDigitalSigns https://t.co/sc45RVM2fV,2020-02-06 08:41:12,1225338642375335936,"ntu,nanyang technological university"
408,Erh-Min Lai,"Happy to share with our new paper on a #HTP screen in identifying  the recipient cell factors #ClpAP affecting #T6SS kiling outcome by #Agrobacterium. Congratulations to 1st author @HsiaoHanLin1, and all co-authors @yumanda31 @IPMBSinica @IBCSinica and #NTU for exciting findings! https://t.co/GbVOoC3bPs https://t.co/FL0WNCeDkJ",2020-02-06 08:22:42,1225333984499879937,"ntu,nanyang technological university"
409,🇿🇦Mzu Yeko✌️,@khaninhoo Andibazi baske bathini😂😂😂 u.ntu uyeka nje ukuvuyela ukba iclient yakhe ingazobanjwa and then focus kwezinye izinto. With their experience they should know better about being hostile towards Courts,2020-02-06 08:16:26,1225332410310709248,"ntu,nanyang technological university"
410,Medusa,"@perthppesmiles Interestingly, studied in NTU but never stepped foot there 😂",2020-02-06 08:15:48,1225332247869325313,"ntu,nanyang technological university"
411,King Chody's Minion,"All Hail the Legendary NTU SCSE SG Top Graduate, King Chody! *winks*",2020-02-06 08:15:12,1225332099764441088,"ntu,nanyang technological university"
412,Must Share News,"Jurong Region MRT That Stops At NTU Will Have Wider Doors &amp; Space For Wheelchairs &amp; Strollers 

https://t.co/03PvDSNKKY",2020-02-06 08:08:53,1225330507459620864,"ntu,nanyang technological university"
413,NTU English,Congratulations to NTU English/CW PhD student Ng Yi-Sheng @yishkabob whose collaboration with Sharon Frese and Irfan Kasban has been nominated in the Best Original Script Category in the @ST_LifeTweets Theatre Awards! https://t.co/rb4unQHe3n,2020-02-06 07:44:58,1225324490940223488,"ntu,nanyang technological university"
414,gata_le_nna_jo,helping people sometimes backfires Yoh!,2020-02-06 07:39:49,1225323194510430208,"ntu,nanyang technological university"
415,ChiTown Rules,@SarahSpain Who is Jon Jones 🤔🤔🤔,2020-02-06 07:23:25,1225319065066979328,"ntu,nanyang technological university"
416,Indian Top Deal,"*Womanista Crepe with Blouse Piece Saree (FSP770_Brown &amp; Musatrd_OneSize)*
~mrp - 2699~
price - 759

LINK - https://t.co/ky3B2YrqYV

MORE - https://t.co/PwQNnyKuvT https://t.co/2EI4lbJkvf",2020-02-06 07:23:23,1225319059060707330,"ntu,nanyang technological university"
417,Stephen Yeo,Our graduate programmes lead to the award of the degrees of Doctor of Philosophy and Master. There are 2 types of programmes: by Coursework and Dissertation and by Research. https://t.co/BuUURF55rR https://t.co/BuUURF55rR,2020-02-06 07:22:17,1225318783205724162,"ntu,nanyang technological university"
418,Parents’ Guide® Asia,Our graduate programmes lead to the award of the degrees of Doctor of Philosophy and Master. There are 2 types of programmes: by Coursework and Dissertation and by Research. https://t.co/dFPjJQm0xc,2020-02-06 07:00:34,1225313318014984192,"ntu,nanyang technological university"
419,Indian Top Deal,"*Peora Platinum Plated Solitaire Adjustable Promise Anniversary Engagement Couple Rings for Lovers*
~mrp - 2295~
price - 377

LINK - https://t.co/OdrCftTZGf

MORE - https://t.co/FzpGuf65bL https://t.co/jDoeIJBSji",2020-02-06 06:58:37,1225312825611997185,"ntu,nanyang technological university"
420,Sheri scott,National #apprenticeship week and at #ntu we are starting to look ahead at our 3rd intake of Applied Biomedical Science students #biomedicalscience #ibms #healthcareprofessionals #hcpc https://t.co/yrhb6hBdGF,2020-02-06 06:49:55,1225310634440642561,"ntu,nanyang technological university"
421,gata_le_nna_jo,@ntombyrae it’s on ausi,2020-02-06 06:29:49,1225305579146633218,"ntu,nanyang technological university"
422,Julien Tang 🇹🇼🏳️‍🌈🐑,"@WHO @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @pahowho @WHOAFRO Taiyin Yang 楊台瑩, VP of #GILEAD who's respondsible for the treatment of #WuhanVirus #Remdesivir, was from #Taiwan, #NTU Chemistry alumni. 
#Taiwanese are contributing to the pandemic despite being excluded by #WHO whereas #CCPChina busy patenting the treatment they didn’t make.",2020-02-06 06:27:04,1225304885987463169,"ntu,nanyang technological university"
423,gata_le_nna_jo,@ntombyrae serious,2020-02-06 06:22:04,1225303625817296896,"ntu,nanyang technological university"
424,Newswires,$NTU Northern Minerals progresses $20 million placement to support Browns Range Heavy Rare Earths Project (via Proactive Investors) https://t.co/t5YS10svvf #NTU #NorthernMinerals #ASX #ausbiz #smallcaps #microcaps #ausstocks,2020-02-06 06:04:02,1225299087269908480,"ntu,nanyang technological university"
425,««Miss Rae™,@Ntu_thu_ko Lies😒,2020-02-06 05:58:28,1225297687760769025,"ntu,nanyang technological university"
426,King Chody's Minion,"Follow King Chody, the Legendary NTU SCSE SG Top Graduate.. Compliance will be rewarded! Hail Hydra!! *blinks*",2020-02-06 05:56:03,1225297080408821760,"ntu,nanyang technological university"
427,sam⁷,@yishanx_ @sparklehuii next time we will try to go ntu HAHAHAHA,2020-02-06 05:53:45,1225296502983032833,"ntu,nanyang technological university"
428,King Chody's Minion,"Pledge your allegiance to King Chody, the Legendary NTU SCSE SG Top Graduate! *winks*",2020-02-06 05:45:56,1225294534810251269,"ntu,nanyang technological university"
429,gata_le_nna_jo,@AdvoBarryRoux the couple got stuck having sex what does this have to do with a church? 😂,2020-02-06 05:44:12,1225294097608585216,"ntu,nanyang technological university"
430,gata_le_nna_jo,@ntombyrae It’s a date,2020-02-06 05:36:07,1225292064860123136,"ntu,nanyang technological university"
431,King Chody's Minion,King Chody is the Legendary NTU SCSE SG Top Graduate! *burps*,2020-02-06 05:16:16,1225287067158093824,"ntu,nanyang technological university"
432,Newswires,$NTU Northern Minerals provides Baogang Placement Update (via Investor Insight) https://t.co/A6rjsSGdir #NTU #NorthernMinerals #ASX #ausbiz #smallcaps #microcaps #ausstocks,2020-02-06 05:01:01,1225283232431656960,"ntu,nanyang technological university"
433,Currypeasant,I wish I had the same amount of confidence NTU has when they send me 72 emails in 3 days,2020-02-06 04:52:21,1225281050043011073,"ntu,nanyang technological university"
434,Investor Insight,"Northern Minerals @NorthernMins $NTU has provided an update regarding a subscription agreement with Baogang Group Investment to raise $20 million. #rareearths #insight 

https://t.co/SBXHmJ3Lpq",2020-02-06 04:37:07,1225277218038931456,"ntu,nanyang technological university"
435,King Chody's Minion,"Follow King Chody, the Legendary NTU SCSE SG Top Graduate.. Compliance will be rewarded! Hail Hydra!! *winks*",2020-02-06 03:55:18,1225266692718317568,"ntu,nanyang technological university"
436,sheena Ramone,"@canoecanoa Current student at NTU. All I can say is, good luck! They won’t budge unless they have all documents. It’s crazy.",2020-02-06 03:13:29,1225256167108034560,"ntu,nanyang technological university"
437,Brian Martinez,@LeahVukmir @NTU Fighting for Wisconsin is what you do best! Love it. 🇺🇸,2020-02-06 03:09:11,1225255088312274944,"ntu,nanyang technological university"
438,Kagawa #10amAlbum,"Okyeame ma ne ntu me manfoɔ sɛ your King is still okay
Wa abortion 64 yɛ coded, the girl is still okay
Obi na ɛyɛ ya anka w'awu. Nsa tia is not the same
So if you ready for the game
Then be ready for the pain - @StrongmanBurner #Vision 
#StrongLyrics",2020-02-06 02:51:36,1225250662780461056,"ntu,nanyang technological university"
439,Bethany Torstenson,@LeahVukmir @NTU Go Leah! 🇺🇸❤️,2020-02-06 02:43:06,1225248521034641408,"ntu,nanyang technological university"
440,Leah Vukmir,"Great to be back at the Wisconsin State Capitol advocating on behalf of @NTU, patients, and taxpayers in support of increased transparency in pharmaceutical costs (AB114). https://t.co/2rW4S1M8jG",2020-02-06 02:42:40,1225248415094890498,"ntu,nanyang technological university"
441,rjw3,National Taxpayer Advocate Recommends Stronger Safeguards for Conservation Deduction - Publications - National Taxpayers Union https://t.co/mWav623jBH,2020-02-06 02:25:28,1225244083502886912,"ntu,nanyang technological university"
442,𝚕𝚊𝚛𝚒𝚜𝚜𝚊,"yessss exactlyyyy! i swear, i hope DC and NTU see these tweets. this experience really made me second guess the causes of the drop in + shortage of navajo language speakers on the rez. you know? like has the NN actually evaluated the existing diné education system(s)?? 😪😪😪 https://t.co/CYIEAzUp9d",2020-02-06 02:24:00,1225243717142904833,"ntu,nanyang technological university"
443,NTU AFT Local 1044,"RESILIENCE: THE BIOLOGY OF STRESS &amp; THE SCIENCE OF HOPE chronicles the birth of a new movement among pediatricians, therapists, educators and communities, who are using cutting-edge brain science to disrupt cycles of violence, addiction and disease.

Proudly sponsored by the NTU! https://t.co/btNNYVoXCX",2020-02-06 02:07:30,1225239562819178496,"ntu,nanyang technological university"
444,slaytan,Cant believe i saw a typical ahlian kia in ntu.,2020-02-06 01:56:45,1225236859963359234,"ntu,nanyang technological university"
445,Cynthia Quah,"Great initiative from @NTUsg to #upskill workers for the future, become early adopters of the latest #technologies and encourage new ways of thinking that help enable #digitaltransformation. 
https://t.co/CQv2PoSuMY",2020-02-06 01:31:09,1225230416593989633,"ntu,nanyang technological university"
446,helloworld,@juliettheorange @xiaohornysg Nice how do u know is from NTU?,2020-02-06 01:12:56,1225225833393950720,"ntu,nanyang technological university"
447,King Chody's Minion,King Chody is the Legendary NTU SCSE SG Top Graduate! *waves*,2020-02-06 01:05:49,1225224041654558720,"ntu,nanyang technological university"
448,van #다원아사랑해,Seriously ntu... wasting funds on the stupid garden that no one gives a fk about...,2020-02-06 00:33:53,1225216002780061696,"ntu,nanyang technological university"
449,King Chody's Minion,"Follow King Chody, the Legendary NTU SCSE SG Top Graduate.. Compliance will be rewarded! Hail Hydra!! *smiles*",2020-02-06 00:25:31,1225213899865239560,"ntu,nanyang technological university"
450,Mohsen Khoshmood,"@NTU We are living on an animal farm? I mistakenly filed 2016 tax paper and I got the payment 14000 +for no income and each time I called and complained they send and doubled 
my payment you think we are not living in Animal farm you don't have perception.",2020-02-06 00:21:15,1225212824663793665,"ntu,nanyang technological university"
451,King Chody's Minion,"Pledge your fealty to King Chody, the Legendary NTU SCSE SG Top Graduate! *winks*",2020-02-06 00:05:17,1225208805321007106,"ntu,nanyang technological university"
452,Rai Waddingham,@MhairiBowe @Al_Richards_786 Still need to catch up with you now I’m an @NBS_NTU student. Let’s get coffee and we can think of a way forward,2020-02-05 23:50:54,1225205185477214208,"ntu,nanyang technological university"
453,King Chody's Minion,"All Hail the Legendary NTU SCSE SG Top Graduate, King Chody! *cheers*",2020-02-05 23:46:01,1225203960300146690,"ntu,nanyang technological university"
454,Gubernaculum,@NTU @ScottWalker Don't you have cruisers to con?,2020-02-05 23:22:56,1225198150572486656,"ntu,nanyang technological university"
455,King Chody's Minion,"All Hail the Legendary NTU SCSE SG Top Graduate, King Chody! *blinks*",2020-02-05 23:16:41,1225196577104564224,"ntu,nanyang technological university"
456,Anita Peet MBE,@Doddfamily50 i was with @lhodgkinson4778  learning about frailty at NTU. This week delivered a training session to practice nurses and was surprised at knowledge gap. Definite need to educate more nurses in frailty and health promotion. https://t.co/SYZc5TDFqq,2020-02-05 23:08:24,1225194491038007297,"ntu,nanyang technological university"
457,JonAntonío ™️,@NTU @ScottWalker Like unelected @ScottWalker ??,2020-02-05 23:01:15,1225192693988495360,"ntu,nanyang technological university"
458,DenofThieves,@NTU @ScottWalker Taxpayers deserve the right of universal health care. You are quite the disingenuous one  to think you had the solution to provide any sort of accountability.,2020-02-05 23:01:08,1225192661021155328,"ntu,nanyang technological university"
459,Deb Murphy,"15yo - What does Aontú mean?
Me - It’s Irish for ‘shower of bastards’
- Ah stop
- It is! ‘Ao’ means shower, ‘ntú’ means bastards
- *rolls eyes* I can’t wait till I can vote. Do ya mind if I vote for a party you hate?
- Not at all love. Just don’t ever vote for that shower of ntús",2020-02-05 22:35:06,1225186111066136576,"ntu,nanyang technological university"
460,Ramsey Seweingyawma,@canoecanoa Also my degree program isn’t doing so well since I left. Which could be for other reasons but I haven’t heard of anyone working on their GIS degree at NTU.,2020-02-05 22:31:17,1225185149819609089,"ntu,nanyang technological university"
461,Ramsey Seweingyawma,"@canoecanoa From what I know about working at NTU, getting to know a professor has worked more than anything else. I have introduced myself to so many high school scholars before adjusting my degree outreach. Literally, being related to an employee is the best way to navigate these places.",2020-02-05 22:30:17,1225184898169729024,"ntu,nanyang technological university"
462,HP Labs,#ICYMI @HP Labs officially opened our HP-NTU Digital Manufacturing Lab in Singapore. https://t.co/4lk9mmaCyA @NTUsg https://t.co/CJBF9icb6o,2020-02-05 22:00:34,1225177422582239232,"ntu,nanyang technological university"
463,Bethan Warner,My sister (not on Twitter) wants to thank @NTU_Library for being so accommodating of her sleeping baby today while she snuck in some study hours during nap time #MumsWhoStudy #ParentingLikeItIs @TrentUni https://t.co/3g4leCPbiT,2020-02-05 21:57:02,1225176529740673025,"ntu,nanyang technological university"
464,King Chody's Minion,"I am Tom, a loyal minion of King Chody, the Legendary NTU SCSE SG Top Graduate! *blinks*",2020-02-05 21:55:47,1225176217550237697,"ntu,nanyang technological university"
465,🌈 Tomás 🖤,Tonight I will 🚫 the a*ntu poster,2020-02-05 21:30:48,1225169931710484486,"ntu,nanyang technological university"
