,user,tweet,date_tweet,tweet_id,keyword
345,Middle East Inst-NUS,"Iraqi military and intelligence officials now say it is unlikely that Khataib Hezbollah fired the rockets that killed an American contractor and sparked a dangerous escalation of events that culminated in the killing of Major-General Qassem Soleimani.
https://t.co/kK7tlZWvXl",2020-02-07 04:12:33,1225633420312641543,"nus,national university of singapore"
346,NUS Press,"New book announcement: This new edition of Goh Poh Seng's ""If We Dream Too Long"", widely regarded as the first Singapore novel, restores the author’s original typographic design &amp; has an updated introduction. https://t.co/C1eT0yv5w5 #newbookalert #booksoftwitter #FlashbackFriday https://t.co/ThQyuwsQRb",2020-02-07 04:08:04,1225632293076815872,"nus,national university of singapore"
347,Bear,@nus_sling The worry and concern alone for the families around these patients is enough to break your heart,2020-02-07 04:05:07,1225631550848430080,"nus,national university of singapore"
348,Middle East Inst-NUS,"After four days of talks, the UN special representative for Libya has announced that negotiations for the Libyan ceasefire are ongoing as ""there are still two or three points of divergence"" among rival military leaders.
https://t.co/sChjYiufkL",2020-02-07 04:02:37,1225630920884932609,"nus,national university of singapore"
349,Jason Steen,@THEUNTAMEDSWAN @eurosandee @nus_sling It really doesn't show that.,2020-02-07 03:59:19,1225630091637473280,"nus,national university of singapore"
350,Boo Soon Yew,"An excellent summary of the #nCoV2019 cases so far in Singapore !! TQ @nus_sling !!
cc Dr @gracehwang1970 https://t.co/Y0r8njbT5E",2020-02-07 03:57:42,1225629683338772480,"nus,national university of singapore"
351,🙅‍♀️,Makahuna2 lang ko ba nus a kaha ni ma resolve if we keep on exploding against each other. Talking is already so difficult,2020-02-07 03:57:02,1225629515214274565,"nus,national university of singapore"
352,kuyajap,@thiahx Nus a dagay face off ani,2020-02-07 03:43:23,1225626082033823744,"nus,national university of singapore"
353,t. auliarachman,"*Iseng liat linkedin teammate*

*PhD NUS, gpa 5.0/5.0*

:O :O :O",2020-02-07 03:42:54,1225625961174986752,"nus,national university of singapore"
354,deniselai,"@DaveHarig @nus_sling @CDCgov Seriously? You know, right?, that Trump fires mms the entire pandemic response team of experts and shut down the agency like 2 years ago. There are no experts on the job in the US.",2020-02-07 03:38:57,1225624963714928640,"nus,national university of singapore"
355,无羡 + 忘机⁷ -EGO EGO EGO,@Steen_Dr @eurosandee @nus_sling the wife infected the husband,2020-02-07 03:38:21,1225624816310308870,"nus,national university of singapore"
356,Ethan Tan,@Steen_Dr @eurosandee @nus_sling I interpreted it the same way too though.,2020-02-07 03:20:58,1225620439793197056,"nus,national university of singapore"
357,UCS (NUS),"Ask the Doc: Debunk the Hearsay
https://t.co/WM4VBj0y8H https://t.co/6NnUxJ9uO7",2020-02-07 03:16:11,1225619235075842049,"nus,national university of singapore"
358,TimeLockedManiac,Repulic Poly doing more in this one case than NUS has in the past few years/(potential) decade https://t.co/wBVIw7xFGl,2020-02-07 03:13:33,1225618574426853376,"nus,national university of singapore"
359,((( k h a l i d ))),NUS students could never https://t.co/vYbHbWEFLa,2020-02-07 03:06:19,1225616754757390336,"nus,national university of singapore"
360,Lynn Chan,@ChickenMacabre they didn't want NUS to be the only tertiary institution churning out sex offenders,2020-02-07 03:05:45,1225616611274457088,"nus,national university of singapore"
361,Large Simpson,The name's Nus. P Nus.,2020-02-07 03:04:42,1225616346974736386,"nus,national university of singapore"
362,CoronavirusData,"@nus_sling Here is Canada's summary from what I've can best determine. #nCoV2019 
The local transmission showed symptoms before the imported case. https://t.co/L6pfgZA8wU",2020-02-07 02:56:47,1225614354000875520,"nus,national university of singapore"
363,Gordon Innes 🏴󠁧󠁢󠁳󠁣󠁴󠁿,"@ayjayceee @Zarkwan They do fine work,

It's RNIB who are firebrands..

travelling by National Rail and National Express;

getting funds from National Lottery 

and infiltrating the NUS, NUM, NFU &amp; NCT !

Insisting on the National Minimum Wage, and measures according to the National Physical Lab

😱",2020-02-07 02:39:33,1225610018269077505,"nus,national university of singapore"
364,Jason Steen,@eurosandee @nus_sling Or am I meant to read it backwards?,2020-02-07 02:24:59,1225606351113486337,"nus,national university of singapore"
365,Jason Steen,@eurosandee @nus_sling Then the infographic makes no sense to me.,2020-02-07 02:23:53,1225606073773518848,"nus,national university of singapore"
366,𝕢𝕒𝕤𝕙𝕣𝕚𝕟𝕒,sheebai i gg NUS tdy🤮 peeping toms🤮🤮 help me lord,2020-02-07 02:21:32,1225605484310224896,"nus,national university of singapore"
367,Zhi Xiong,@Alvin_foxxy Ooo what course u studying? I’m at NUS MSE haha,2020-02-07 02:11:26,1225602939906953217,"nus,national university of singapore"
368,Duke-NUS,"Join us for a public talk and panel on the novel coronavirus pneumonia (2019-nCoV) led by Prof Wang Linfa, Director of the Duke-NUS' Emerging Infectious Diseases Programme, on Tuesday, 17 Mar 2020, 9am-11am at the @dukenus Amphitheatre (L2).
Register here: https://t.co/dPlLVyu0yx https://t.co/lttgt6yfHt",2020-02-07 02:06:48,1225601776507768832,"nus,national university of singapore"
369,NUS,"Plant #corals and you get corals — and more. NUS Reef Ecology Lab researchers have discovered that their coral nurseries also support a range of marine life, potentially becoming conservation grounds for threatened species. #NUSResearch #NUSImpact https://t.co/4OLQclS2NW",2020-02-07 02:03:39,1225600982479822848,"nus,national university of singapore"
370,Debbie Ingenito,@nus_sling So that’s 1:3 potential?,2020-02-07 02:02:04,1225600584679673857,"nus,national university of singapore"
371,Yale-NUS College,Latest@Yale-NUS: Concurrent and Double Degree Programme graduates think and work across boundaries https://t.co/ddyLKEF2oH,2020-02-07 01:43:56,1225596021717094400,"nus,national university of singapore"
372,Sandra 🏳️‍🌈,@Steen_Dr @nus_sling Not independently.,2020-02-07 01:36:18,1225594100004638723,"nus,national university of singapore"
373,Sandra 🏳️‍🌈,@chachatatra @nus_sling It sounds like the saleswoman got it from a group of tourists who visited the shop. As did their guide. So the 2 salepeople and guide got it from travellers.,2020-02-07 01:35:04,1225593791337390080,"nus,national university of singapore"
374,NUS Research,An @NUSingapore research team planted #coral nurseries to support coral life in barren areas — and later found these nurseries supporting a range of marine life #NUSResearch https://t.co/7mZMIJMHEU,2020-02-07 01:34:38,1225593679148015617,"nus,national university of singapore"
375,NUS IT,"[CREATION 2020 DESIGN COMPETITION]🖌🎨

An upcoming design completion sponsored by NUS IT, to tap on our local/hidden talent among NUS students to come up with the best designed IT Security mascot.

Sign-up : https://t.co/r8YHrBCjau

Submit by 21 Feb 2020, 6.00 pm.

#NUSIT https://t.co/DPtHoPrj8p",2020-02-07 01:29:25,1225592369619144705,"nus,national university of singapore"
376,Jason Steen,@nus_sling So the married couple in orange were infected independently of each other?  Hows that for terrible luck.,2020-02-07 01:29:06,1225592287524052993,"nus,national university of singapore"
377,Udon,"Nice infographic !!

Thanks @nus_sling https://t.co/RptBWLuL9V",2020-02-07 01:22:30,1225590628592959489,"nus,national university of singapore"
378,AndytheGinge,Says the man who “self identified” as black whilst at university to be the “black” delegate at the NUS LGBT Conference. Happy to jump over someone else’s rights when it suits him https://t.co/D0Zyx6O3qb,2020-02-07 01:15:13,1225588792481984516,"nus,national university of singapore"
379,Super 🇺🇸 Elite💥Liberation,"@nus_sling @ScottGottliebMD This is a well prepared chart. I wonder how many more like this could be done in many other countries where perhaps the full extent of spread is not known, but still plenty of details exist. Has anyone seen anything like this for the German cluster from last week?",2020-02-07 01:10:35,1225587626096263168,"nus,national university of singapore"
380,Middle East Inst-NUS,"The first direct conventional confrontation between Turkey and Syria since the start of the Syrian War does not bode well for regional peace. Russia now seems poised to be the main arbiter of these new clashes. 

https://t.co/jnznVmlEx2",2020-02-07 01:01:59,1225585464360329217,"nus,national university of singapore"
381,Madame Wu,@nus_sling One of the red (probably the saleswoman) contaminated all the others... So sad https://t.co/Pxrzrzl5Mv,2020-02-07 01:01:44,1225585401986998275,"nus,national university of singapore"
382,Joel Shelley,Its J Nus birthday tomorrow,2020-02-07 00:57:03,1225584223475552257,"nus,national university of singapore"
383,nick,@eebkyoukashake NUS matriculation card cant save you in a real fight,2020-02-07 00:53:48,1225583402402713600,"nus,national university of singapore"
384,Duke-NUS,"What is it like to do an MD or PhD programme at @dukenus? Find out from Prof London Lucien Ooi and A/Prof Silke Vogel at our Open House!
https://t.co/apOFqsUpal https://t.co/lzoXThbszQ",2020-02-07 00:36:54,1225579149605122053,"nus,national university of singapore"
385,New Voices in Japanese Studies,"[JOB] The National University of Singapore is seeking a Japanese Language Lecturer to start in July 2020. Three-year contract to start, with possibility of renewal &amp; progression. 
Apply by Feb 10. 

https://t.co/ZjZphBmjDS",2020-02-07 00:19:42,1225574822794661888,"nus,national university of singapore"
386,i sell feet pics,"Hey I sell feet pics, if you want I can wear socks or stocking or show my bare feet
Je vends des photos de pieds, si vous voulez je porte des chaussettes ou des bas, ou je montre mes pieds nus.",2020-02-07 00:06:41,1225571545160077313,"nus,national university of singapore"
387,🦇,dont scream on the nus dont do it. but revenge is so fucking hot,2020-02-06 23:29:59,1225562312297394176,"nus,national university of singapore"
388,Singapore SLING,"Original story is here via @ChannelNewsAsia 
https://t.co/umYeJgYi0d",2020-02-06 23:11:21,1225557621903630336,"nus,national university of singapore"
389,Singapore SLING,Here's a useful summary of #nCoV2019 clusters in Singapore. One man with no known link to other cases plus a few cases in other countries linked to Singapore suggests we're likely to see more local transmission https://t.co/DiSnlbVKYD,2020-02-06 23:10:36,1225557432555802624,"nus,national university of singapore"
390,Bradathon Nu (Late Night Drink Releases Tonight!),"@Strymesdoesart1 @byloveelissa Congrats on 250! I’m Bradathon Nu, a soon to be published author and aspiring comic book writer. You can read my works here https://t.co/vHXLNR5JVY And help support me on Patreon if possible! $11 left until I hit my next goal! 
https://t.co/aOUwXFejhh",2020-02-06 22:55:49,1225553713848295426,"nus,national university of singapore"
391,Touf,@TheChaseV @Nus_ismahero Wear a mask,2020-02-06 22:52:36,1225552904251199489,"nus,national university of singapore"
392,BABABTUNDE SOYOYE,@MobilePunch Leg nus city 🤣,2020-02-06 22:30:11,1225547261800779776,"nus,national university of singapore"
393,Foxtrot Oscar Gatwick,"Who/what TF is ACOG? Get a f**king grip,you work for us not the aviation industry @TomTugendhat @Nus_Ghani @GregClarkMP @Kent_cc @UK_CAA @ICCAN_UK @transportgovuk @grantshapps @BorisJohnson @The_AEF @CharlotteV @PaulMaynardUK @HenrySmithUK @bbcsoutheast @thetimes @PrivateEyeNews https://t.co/M9xWDGw7pz",2020-02-06 22:27:03,1225546475431698437,"nus,national university of singapore"
394,Ang,"@shauncrowe @JohnVWeber94 Very bad night, I would suggest that folks who’d tied themselves to his mast engaged in behaviour roughly equivalent to young student unity hacks eating paper (difficult questions/results) at an NUS conference.

Not full on ballot stuffing, but not media spinning either.",2020-02-06 22:24:57,1225545946618048522,"nus,national university of singapore"
395,Guillaume Laurent,"My #PhD defense is scheduled on 13/02/2020 at 9.30 am at @Sorbonne_Univ_ and is entitled ""Increasing solid-state #NMR #sensitivity: instrumentation, fast acquisitions and signal processing."" MACS, CPMG, NUS, SVD. Abstract there https://t.co/LnQqzmY7lW @lcmcp_paris @ED397_Sorbonne https://t.co/tBfIXiWfUu",2020-02-06 22:14:43,1225543367976800256,"nus,national university of singapore"
396,Kevin,@OfficialPCMR What about reset button ? can I press the just fine? or is my computers soul going to f my nus in the after life,2020-02-06 22:12:40,1225542852526137345,"nus,national university of singapore"
397,NUS Memes,Congratulations to Jules the Rules for taking his approach to elections over to the Iowa Caucus!,2020-02-06 21:31:37,1225532524220338179,"nus,national university of singapore"
398,Alejandra Núñez S,@Ricardo_Peralta @Roagui Indeed 🥰,2020-02-06 21:24:36,1225530757453619201,"nus,national university of singapore"
399,Watchlist News,"Brokerages Expect Nu Skin Enterprises, Inc. $NUS to Post $0.72 EPS https://t.co/8ocXfA9Ps7",2020-02-06 21:05:59,1225526074408349710,"nus,national university of singapore"
400,Daily Political,"Nu Skin Enterprises, Inc. $NUS Expected to Announce Earnings of $0.72 Per Share https://t.co/vh8nq1AO5H",2020-02-06 21:05:02,1225525833000988681,"nus,national university of singapore"
401,Dispatch Tribunal,"$583.25 Million in Sales Expected for Nu Skin Enterprises, Inc. $NUS This Quarter https://t.co/kvvAuvdibR",2020-02-06 21:01:44,1225525003044761606,"nus,national university of singapore"
402,TheOlympiaReport,"Nu Skin Enterprises, Inc. $NUS Expected to Post Quarterly Sales of $583.25 Million https://t.co/iWeQIpt6OE",2020-02-06 21:00:04,1225524583635222528,"nus,national university of singapore"
403,The Leadmill,"Craving a big night out this weekend?

Join us on Saturday night for 3 rooms of madness at SONIC! 💥

Room 1 - Stone Roses v Oasis Special! 🍋

Room 2 - Disco, Funk &amp; Soul classics! 

Room 3 - Pop Punk &amp; Emo anthems! 🔥

£2 Entry before 11:30PM / £4 NUS (All night!)

#sheffevents https://t.co/8GB1d7JnfQ",2020-02-06 20:57:30,1225523936886165504,"nus,national university of singapore"
404,Lilu Wheeler 🐧,"Had mental kicking from (normally) nice older Indian lady @ Coop when handing over my NUS card.

Coop Lady: Aww...you look so different

Me: Glasses? Hair?

Coop Lady: No, your face, looks slim in the photo *looks at me* but not now

😳😕

Couldn't she have told me another  day?",2020-02-06 20:56:27,1225523674071158784,"nus,national university of singapore"
405,MidDayCrisis,"Honestly, you don't need some overarching conspiracy theory to believe that dubious practices may have gone on in Iowa.

You just have to assume that the Iowa Democrats are capable of the same kind of low level stiching up that Labour Students were known for at NUS.",2020-02-06 20:48:02,1225521556232777729,"nus,national university of singapore"
406,Andrew Cook,@JohnArsenaljohn @grantshapps @Nus_Ghani There isn't a source of clean hydrogen in any quantity.,2020-02-06 20:21:00,1225514751524003842,"nus,national university of singapore"
407,Anadiplose,@seins_nus YOUPI !,2020-02-06 20:18:55,1225514226069975043,"nus,national university of singapore"
408,PaulineValance,"@tnanraw Exact
Pieds nus...",2020-02-06 20:07:16,1225511294549274624,"nus,national university of singapore"
409,Budak pikarunyaeun,@azkamedira they got that b*nus money...,2020-02-06 19:45:44,1225505876901015557,"nus,national university of singapore"
410,Léo Rabaud-Phuong,@seins_nus MJ s'enfonce en ce moment.,2020-02-06 19:45:19,1225505772651585536,"nus,national university of singapore"
411,Ed Henighan,Isn't this the extremely white lad who identified as black to take a NUS position he clearly had no right to? https://t.co/XGaZ010g0U,2020-02-06 19:45:16,1225505758084771846,"nus,national university of singapore"
412,MPs Edits,Nus Ghani Wikipedia article edited by Member1494 https://t.co/mUolT0okCb,2020-02-06 19:24:16,1225500475400826881,"nus,national university of singapore"
413,Namal Idea Club,"NUS summer program counseling seminar.
Venue: LH-3
12 feb 3 to 4 pm
#ideaclub #namalknowledgecity #namal https://t.co/sVsDo9mxLX",2020-02-06 19:15:30,1225498267288526848,"nus,national university of singapore"
414,Freedom Fighter,"WSJ: Nancy Pelosi is the coun­try’s high­est-pro­file De­mo­c­rat. Un­for­tu­nately for the party, she recorded a mi­nus-15-point fa­vor­a­bil­ity rat­ing in the Jan. 29 NBC News/Wall Street Jour­nal poll.",2020-02-06 19:03:40,1225495290767192064,"nus,national university of singapore"
415,STARDUST ENTERTAINMENT,"V♡NUS 1st full album 《Break From Reality 》 'Remember?' [기억 나니?]  Member:  Yuna

➡️??.??.2020
➡️ https://t.co/cf2nSN1f9r https://t.co/Ap8CMlZy2D",2020-02-06 19:01:55,1225494849689964544,"nus,national university of singapore"
416,STARDUST ENTERTAINMENT,"V♡NUS 1st full album 《Break From Reality 》 'Remember?' [기억 나니?]  Member:  Suri

➡️??.??.2020
➡️ https://t.co/cf2nSN1f9r https://t.co/2aJs2OFbnG",2020-02-06 19:01:50,1225494828735254531,"nus,national university of singapore"
417,STARDUST ENTERTAINMENT,"V♡NUS 1st full album 《Break From Reality 》 'Remember?' [기억 나니?]  Member:  Minju

➡️??.??.2020
➡️ https://t.co/cf2nSN1f9r https://t.co/8Zpm6V8gS9",2020-02-06 19:01:46,1225494811601448962,"nus,national university of singapore"
418,STARDUST ENTERTAINMENT,"V♡NUS 1st full album 《Break From Reality 》 'Remember?' [기억 나니?]  Member:  Hyeja

➡️??.??.2020
➡️ https://t.co/cf2nSN1f9r https://t.co/9tA6RH9vnG",2020-02-06 19:01:38,1225494777015230464,"nus,national university of singapore"
419,STARDUST ENTERTAINMENT,"V♡NUS 1st full album 《Break From Reality 》 'Remember?' [기억 나니?]  Member:  Misun

➡️??.??.2020
➡️ https://t.co/cf2nSN1f9r https://t.co/PgTQzNzUUU",2020-02-06 19:00:32,1225494501994717185,"nus,national university of singapore"
420,STARDUST ENTERTAINMENT,"V♡NUS 1st full album 《Break From Reality 》 'Remember?' [기억 나니?]  Member:  Wonyoung

➡️??.??.2020
➡️ https://t.co/cf2nSN1f9r https://t.co/ofDl9rI7hV",2020-02-06 19:00:23,1225494465152012288,"nus,national university of singapore"
421,STARDUST ENTERTAINMENT,"V♡NUS 1st full album 《Break From Reality 》 'Remember?' [기억 나니?]  Member:  Meixing 

➡️??.??.2020
➡️ https://t.co/cf2nSN1f9r https://t.co/TTmK8rBuf1",2020-02-06 19:00:10,1225494407962677250,"nus,national university of singapore"
422,We ❤️ Nintendo,"Jungle Green #Nintendo64 Console -NUS-001- Tested / Authentic NTSC #N64 #eBay #Nintendo
⏰ Ends in 5h
💲 Last Price USD 49.00
🔗 https://t.co/7wfzfz1fAs https://t.co/noIDMibqi5",2020-02-06 18:59:08,1225494150533066757,"nus,national university of singapore"
423,Anita Designs,"Dailu UI 41: Workout tracker for apple watch. Dark mode.

#ui #dailyui #darkmode https://t.co/OfetZf0vRk",2020-02-06 18:42:54,1225490063112450049,"nus,national university of singapore"
424,Omar Nuñez Saucedo,"@Toxin21 @LimitedRunGames @LrgSupport they have stated that they haven't done any change yet, so all packages are still going ddp",2020-02-06 18:40:48,1225489536190382082,"nus,national university of singapore"
425,Carnage,"@LimitedRunGames @omar_nus @LrgSupport Does this apply to portugaltoo?im not sure if i want to risk having to pay customs, becuase once something gets into customs you get charged 12euros just so they look at it, then 23% on top of the entire package price+shipping, which makes 30$+15 shiiping+12 custom+10,35 tax :S",2020-02-06 18:35:08,1225488111351848964,"nus,national university of singapore"
426,Numrah 🇵🇰,"I literally have a headache from 3 days which is not going away. I am taking pain med every 5 hours. I don’t know what to do anymore. 
Koi madad karde? Koi help? Koi Nus’kha?",2020-02-06 18:29:52,1225486784412430337,"nus,national university of singapore"
427,Tamara Alexis ‘Mrs. Putin’,Corona virus comes from Mercury  Venus The Grey 8s of Uranus and nuclear family shelters sheltering x pat FOX ‘s children fighting for the future domination a national hoax crossing oceans ... Joy NUS for Mars the red can’t live without red carpets,2020-02-06 18:25:41,1225485733013708802,"nus,national university of singapore"
428,janet,pls pray that i get accepted into NUS for fall jfaejfiej im panic,2020-02-06 18:05:00,1225480526208749569,"nus,national university of singapore"
429,M.,I don't understand niggas that come on Twitter to qt tweet other girls tweets niinyahoow cago hiina meel dhiig ya all need to stop coming for others like u own them. I would even darbi saar ur abo and there's nothing ya all can do and make u call me hooyo qasaab iyo nus,2020-02-06 17:57:46,1225478706212360192,"nus,national university of singapore"
430,Mark Dickinson,@helkel45 @nautilusint @Nus_Ghani @ukshipping I’ll be writing to the minister on this matter on an urgent basis setting out our concerns about the shortcomings of UK regulations &amp; seeking @Nus_Ghani support to close the loopholes.,2020-02-06 17:57:33,1225478652642631681,"nus,national university of singapore"
431,K0NUS,@wavyjacob1 No that's an ultimate power move,2020-02-06 17:50:20,1225476837385658369,"nus,national university of singapore"
432,Susan Redshaw,@nus_ghani Check your inbox - I want you to make the #EnvironmentBill stronger so it brings nature back for good.,2020-02-06 17:48:15,1225476310178435073,"nus,national university of singapore"
433,Shorenstein APARC,Don’t forget about the 2020-21 LKC Fellowship opportunity @Stanford and @NUS! Established scholars of Southeast Asia from the humanities and social sciences encouraged to apply. Deadline is Mar 1. https://t.co/WJ1eddWVqR,2020-02-06 17:42:44,1225474920953462784,"nus,national university of singapore"
434,Andy Harmon,@mmu_nus @TheUnionMMU Amazing!!,2020-02-06 17:40:06,1225474259822284801,"nus,national university of singapore"
435,The Merchant,"“You son of a bitch, I’m in” £2.95 @amstelbieruk #sunday to #thursday with NUS @merchantpub #thirstythursdays #liverpool #themerchantliverpool #bar #canteen #garden https://t.co/4pfmxudbCu",2020-02-06 17:37:08,1225473511709462530,"nus,national university of singapore"
436,harry’s fourth nipple,is that a pee nus https://t.co/iKM94H13Wo,2020-02-06 17:13:35,1225467588806873088,"nus,national university of singapore"
437,London Met SU,"📝 Full-Time positions, Part-Time positions, NUS Delegates, and much more open to apply for!

🖥 Head over to the SU website now to apply for nominations 

👉 https://t.co/K9mwSOcS5b https://t.co/o4ag0TdcNF",2020-02-06 17:00:25,1225464274895675392,"nus,national university of singapore"
438,Iain #FBPE 🐟,"It is still s stupid idea and I am not a right-wing anything. Your idea is impractical, plays into the hands of the tories, makes you look like a 3rd rate NUS activist + gives credence to the lie that the left cannot be trusted to defend the nation. A Labour govt needs to lead. https://t.co/jnjP3Bp4QI",2020-02-06 16:56:58,1225463407056498688,"nus,national university of singapore"
439,Sam Russell,@markmleach Is that an NUS press release?,2020-02-06 16:56:38,1225463319483572229,"nus,national university of singapore"
440,SustainableBeckett,"There are limited spaces for the this event, so please book your place through iTrent.

The Sustainability Team and an NUS representative will give you a short presentation on how it all works and answer any questions you may have.",2020-02-06 16:44:24,1225460242642804736,"nus,national university of singapore"
441,MMU_LGBT+_NUS,Glad to announce we are 100% taking over @TheUnionMMU 's social media on 27th-29th May during the liberation conference !,2020-02-06 16:41:01,1225459391371108352,"nus,national university of singapore"
442,4Talent,"As an apprentice you are eligible to nus discount card, apprenticeship Oyster card, healthcare and yes also gym memberships. There are opportunities to travel to hqs all across the uk too. https://t.co/BN9y2nnnbs",2020-02-06 16:40:15,1225459199636918273,"nus,national university of singapore"
443,Callum Vaga 🏴󠁧󠁢󠁷󠁬󠁳󠁿,"I hadn't realised that @RobSimkins1 was fighting crime as a prosecutor, as well as running the NUS Wales! https://t.co/fQljHsH2vp",2020-02-06 16:34:09,1225457661719777280,"nus,national university of singapore"
444,Penny Dinh 🏳️‍🌈 - VP Education,Quite random but I was having NUS National Conference Briefing over Skype with Christine from @nusuk then my internet disconnected. I logged back into the call but Christine is now gone! Can someone at NUS HQ help???,2020-02-06 16:31:43,1225457052186705920,"nus,national university of singapore"
445,Nusy🌸,Exact thing 👏🏻 https://t.co/89TFyFFcfp,2020-02-06 16:26:54,1225455838090887170,"nus,national university of singapore"
446,Mark Pendleton,@ladleye So much for UCU to learn from our friends in NUS,2020-02-06 16:23:49,1225455063814098947,"nus,national university of singapore"
447,WatsupAsia,"Latest: NUS, NTU, SMU to expand aptitude-based admissions https://t.co/icrjLCUbH8",2020-02-06 16:21:49,1225454558366838785,"nus,national university of singapore"
448,WatsupAsia,"Latest: NUS, NTU, SMU to expand aptitude-based admissions https://t.co/Jj0YGm6JW1",2020-02-06 16:21:46,1225454547050606594,"nus,national university of singapore"
449,Julian Vaughan,"'A work of art, if at times a work of fiction'. Where the newly launched rail access map went wrong and how to fix it. @MarshadeCordova @johnpringdns @Nus_Ghani @wanda_barbara  https://t.co/xuFO5CLvpd",2020-02-06 16:21:42,1225454532085387267,"nus,national university of singapore"
450,Nusy🌸,"Netherlands 
Uruguay 
South Africa 
Russia 
America https://t.co/ggB6mLds7D",2020-02-06 16:20:58,1225454346609053698,"nus,national university of singapore"
451,Grantham Imperial,"The @NUS_sustainable #SDGTeachIn kicks off later this month, running from 17-21 Feb.

Educators @imperialcollege &amp; beyond, get involved &amp; pledge to include the Sustainable Development Goals #SDGs in your teaching! 

More here: https://t.co/sApCjpq0LT https://t.co/PEhJajVZb7",2020-02-06 16:20:17,1225454174411935746,"nus,national university of singapore"
452,Aneeqah,Nus was taking flight before his turkey flight already 🤪😂,2020-02-06 16:19:36,1225454001396822019,"nus,national university of singapore"
453,Nusy🌸,@GunnerLankan Prawns are the best of all  .. I think u should check ur taste buds 🙌,2020-02-06 16:16:56,1225453329620361216,"nus,national university of singapore"
454,Nusy🌸,@Arshathz Congratulations 💫,2020-02-06 16:15:41,1225453016138080257,"nus,national university of singapore"
455,Nusy🌸,@Shathir_N Forget about t and start d same routine as usual  🙄,2020-02-06 16:14:56,1225452826760970241,"nus,national university of singapore"
456,James Koranyi,"CfP: Escaping Kakania: Eastern European Travels in Colonial Southeast Asia, National University of Singapore (16th-17th November), deadline 5th March 2020. https://t.co/No6ocGdHor",2020-02-06 16:14:28,1225452708993388545,"nus,national university of singapore"
457,Leohben Delos Santos,NUS A PA ANG SEASON 2?,2020-02-06 16:14:19,1225452670397243393,"nus,national university of singapore"
458,SanjivniMantra,"#iHealthTech
#NUS

iHealthTech working at National University of Singapore is working on the development of Coronavirus detection kit based on the enVison technology platform.
It takes 30 minutes to an hour to detect disease.
The kit will take few months to hit the market. https://t.co/oHYA0XgnGh",2020-02-06 16:14:11,1225452640089313281,"nus,national university of singapore"
459,Nusy🌸,Omg something is wrong with my Twitter !!! 😭😭😭,2020-02-06 16:13:22,1225452433234710534,"nus,national university of singapore"
460,Bradathon Nu (Late Night Drink Releases Tonight!),"@mitheal_ @byloveelissa Hey all! I’m a comic writer currently working on a few projects. My short fiction can be found here: https://t.co/vHXLNR5JVY Currently getting a new horror project made and working on my second Patreon goal! Help support if you can! https://t.co/aOUwXFejhh
Thanks everyone!",2020-02-06 16:04:46,1225450268982235137,"nus,national university of singapore"
461,Guild of Students,"Going for an Officer position or a NUS Conference Delegate role? You have 24 hours!  Better get those applications in quick:
https://t.co/YHzDbaKrx2

#YourVoice #YourChoice https://t.co/NQXpxEuHHX",2020-02-06 16:02:55,1225449804722995200,"nus,national university of singapore"
462,Sonia,"#TBThursday 
#NUS
#NationalUniversityofSingapore 
A degree that has come to fulfill my years as a #journalist &amp;  #internationalcorrespondent 
a lecturer in journalism/media 
Thanks #Waiteng, my supervisor. https://t.co/zu5ngZ03JR",2020-02-06 16:00:41,1225449242933760001,"nus,national university of singapore"
463,NUS Connect,Everything you need to know about the upcoming @ucu strikes https://t.co/ZeR04fr3zP @CLAIRESOS https://t.co/Adckir3ksJ,2020-02-06 15:35:34,1225442919047421952,"nus,national university of singapore"
464,NE Baseball Journal,"Strong summers on the Cape, NECBL or Futures League have players like UMaine’s Cody Pasic, NU’s Ian Fair and Rhody’s Mark Coley set to thrive in 2020.

https://t.co/AosqSfjoP7 https://t.co/IUUFVgZhon",2020-02-06 15:33:51,1225442489450057729,"nus,national university of singapore"
465,Lord Yodecai,"@TheChaseV @Nus_ismahero Yoh Nus, take us with 😢",2020-02-06 15:31:51,1225441984132898817,"nus,national university of singapore"
466,MMU_LGBT+_NUS,@unethicalcoffee Someones ripped one down outside out campus,2020-02-06 15:31:24,1225441870869860354,"nus,national university of singapore"
467,Chloe Eloise Andrews,"Was sure to namedrop my cat in my bio for @sosukcharity  😺

https://t.co/2pmhx3u5H2",2020-02-06 15:26:58,1225440756954955776,"nus,national university of singapore"
468,bye chuchu,@juliusssVG hantud nus a,2020-02-06 15:24:48,1225440209879224320,"nus,national university of singapore"
469,Robert Park | Riobeárd Uá Pháirc,@tomhfh @Ninjamoose69 I remember tearing up my papers and sprinkling them across the DPC desk in NUS conference in 2011 😂😂 mine was proper queeny huff! Think I spilled Kathy’s M&amp;S rocky road tub too! 🙈,2020-02-06 15:16:42,1225438174501048321,"nus,national university of singapore"
470,what’s happening on this website,"People won't stop talking about the NUS, but everyone knows it's really about state comprehensives",2020-02-06 15:15:54,1225437972448841729,"nus,national university of singapore"
471,the caped joo sader,@Nus_Ghani @EddieHughes4WN No I am Spartacus,2020-02-06 15:15:25,1225437849929109506,"nus,national university of singapore"
472,MMU_LGBT+_NUS,"Struck a deal with the MMU UNION:
MMU union's Instagram story will have a NUS Liberation conference takeover!!! 
Keep your eyes peeled for more info!",2020-02-06 15:10:35,1225436634025467904,"nus,national university of singapore"
